Timer(TeamPool<3>[ShortNumber | 2]): <t> = 104.546ms, std = 0ms, 104.546ms <= t <= 104.546ms (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 2]): <t> = 227.272ms, std = 0ms, 227.272ms <= t <= 227.272ms (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 2]): <t> = 141.047ms, std = 0ms, 141.047ms <= t <= 141.047ms (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 2]): <t> = 96.472ms, std = 0ms, 96.472ms <= t <= 96.472ms (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 2]): <t> = 112.545ms, std = 0ms, 112.545ms <= t <= 112.545ms (n=1)
Timer(TeamPool<4>[ShortNumber | 2]): <t> = 82.8304ms, std = 0ms, 82.8304ms <= t <= 82.8304ms (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 2]): <t> = 208.195ms, std = 0ms, 208.195ms <= t <= 208.195ms (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 2]): <t> = 110.981ms, std = 0ms, 110.981ms <= t <= 110.981ms (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 2]): <t> = 73.3385ms, std = 0ms, 73.3385ms <= t <= 73.3385ms (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 2]): <t> = 86.1645ms, std = 0ms, 86.1645ms <= t <= 86.1645ms (n=1)
Timer(TeamPool<7>[ShortNumber | 2]): <t> = 73.119ms, std = 0ms, 73.119ms <= t <= 73.119ms (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 2]): <t> = 185.736ms, std = 0ms, 185.736ms <= t <= 185.736ms (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 2]): <t> = 92.0837ms, std = 0ms, 92.0837ms <= t <= 92.0837ms (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 2]): <t> = 73.1813ms, std = 0ms, 73.1813ms <= t <= 73.1813ms (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 2]): <t> = 88.5384ms, std = 0ms, 88.5384ms <= t <= 88.5384ms (n=1)
Timer(TeamPool<10>[ShortNumber | 2]): <t> = 69.448ms, std = 0ms, 69.448ms <= t <= 69.448ms (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 2]): <t> = 187.448ms, std = 0ms, 187.448ms <= t <= 187.448ms (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 2]): <t> = 84.3914ms, std = 0ms, 84.3914ms <= t <= 84.3914ms (n=1)
Timer(TeamAsync<1>[ShortNumber | 2]): <t> = 76.4413ms, std = 0ms, 76.4413ms <= t <= 76.4413ms (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 2]): <t> = 15.4799ms, std = 0ms, 15.4799ms <= t <= 15.4799ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 2]): <t> = 17.8555ms, std = 0ms, 17.8555ms <= t <= 17.8555ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 2]): <t> = 19.2939ms, std = 0ms, 19.2939ms <= t <= 19.2939ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 2]): <t> = 0.539612s, std = 0s, 0.539612s <= t <= 0.539612s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 2]): <t> = 243.12ms, std = 0ms, 243.12ms <= t <= 243.12ms (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 2]): <t> = 12.6924ms, std = 0ms, 12.6924ms <= t <= 12.6924ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 2]): <t> = 11.2335ms, std = 0ms, 11.2335ms <= t <= 11.2335ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 2]): <t> = 9.16316ms, std = 0ms, 9.16316ms <= t <= 9.16316ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 2]): <t> = 0.274659s, std = 0s, 0.274659s <= t <= 0.274659s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 2]): <t> = 143.413ms, std = 0ms, 143.413ms <= t <= 143.413ms (n=1)
Timer(TeamNewThreadsX<3>[ShortNumber | 2]): <t> = 12.7623ms, std = 0ms, 12.7623ms <= t <= 12.7623ms (n=1)
Timer(TeamConstThreadsX<3>[ShortNumber | 2]): <t> = 8.60493ms, std = 0ms, 8.60493ms <= t <= 8.60493ms (n=1)
Timer(TeamPoolX<3>[ShortNumber | 2]): <t> = 8.46893ms, std = 0ms, 8.46893ms <= t <= 8.46893ms (n=1)
Timer(TeamNewProcessesX<3>[ShortNumber | 2]): <t> = 197.666ms, std = 0ms, 197.666ms <= t <= 197.666ms (n=1)
Timer(TeamConstProcessesX<3>[ShortNumber | 2]): <t> = 109.145ms, std = 0ms, 109.145ms <= t <= 109.145ms (n=1)
Timer(TeamNewThreadsX<4>[ShortNumber | 2]): <t> = 15.5071ms, std = 0ms, 15.5071ms <= t <= 15.5071ms (n=1)
Timer(TeamConstThreadsX<4>[ShortNumber | 2]): <t> = 11.19ms, std = 0ms, 11.19ms <= t <= 11.19ms (n=1)
Timer(TeamPoolX<4>[ShortNumber | 2]): <t> = 7.85703ms, std = 0ms, 7.85703ms <= t <= 7.85703ms (n=1)
Timer(TeamNewProcessesX<4>[ShortNumber | 2]): <t> = 202.17ms, std = 0ms, 202.17ms <= t <= 202.17ms (n=1)
Timer(TeamConstProcessesX<4>[ShortNumber | 2]): <t> = 114.56ms, std = 0ms, 114.56ms <= t <= 114.56ms (n=1)
Timer(TeamNewThreadsX<7>[ShortNumber | 2]): <t> = 14.4035ms, std = 0ms, 14.4035ms <= t <= 14.4035ms (n=1)
Timer(TeamConstThreadsX<7>[ShortNumber | 2]): <t> = 7.87367ms, std = 0ms, 7.87367ms <= t <= 7.87367ms (n=1)
Timer(TeamPoolX<7>[ShortNumber | 2]): <t> = 8.75035ms, std = 0ms, 8.75035ms <= t <= 8.75035ms (n=1)
Timer(TeamNewProcessesX<7>[ShortNumber | 2]): <t> = 180.923ms, std = 0ms, 180.923ms <= t <= 180.923ms (n=1)
Timer(TeamConstProcessesX<7>[ShortNumber | 2]): <t> = 88.0013ms, std = 0ms, 88.0013ms <= t <= 88.0013ms (n=1)
Timer(TeamNewThreadsX<10>[ShortNumber | 2]): <t> = 30.6538ms, std = 0ms, 30.6538ms <= t <= 30.6538ms (n=1)
Timer(TeamConstThreadsX<10>[ShortNumber | 2]): <t> = 9.98901ms, std = 0ms, 9.98901ms <= t <= 9.98901ms (n=1)
Timer(TeamPoolX<10>[ShortNumber | 2]): <t> = 9.92588ms, std = 0ms, 9.92588ms <= t <= 9.92588ms (n=1)
Timer(TeamNewProcessesX<10>[ShortNumber | 2]): <t> = 184.311ms, std = 0ms, 184.311ms <= t <= 184.311ms (n=1)
Timer(TeamConstProcessesX<10>[ShortNumber | 2]): <t> = 78.3739ms, std = 0ms, 78.3739ms <= t <= 78.3739ms (n=1)
Timer(TeamAsyncX<1>[ShortNumber | 2]): <t> = 16.8587ms, std = 0ms, 16.8587ms <= t <= 16.8587ms (n=1)
Timer(CalcCollatzSoloTimer): <t> = 1.015ms, std = 0.719469ms, 0.086347ms <= t <= 3.57509ms (n=595)
Timer(TeamSolo<1>[ShortNumber | 5]): <t> = 0.604807s, std = 0s, 0.604807s <= t <= 0.604807s (n=1)
Timer(TeamNewThreads<1>[ShortNumber | 5]): <t> = 160.126ms, std = 0ms, 160.126ms <= t <= 160.126ms (n=1)
Timer(TeamConstThreads<1>[ShortNumber | 5]): <t> = 0.572172s, std = 0s, 0.572172s <= t <= 0.572172s (n=1)
Timer(TeamPool<1>[ShortNumber | 5]): <t> = 0.556324s, std = 0s, 0.556324s <= t <= 0.556324s (n=1)
Timer(TeamNewProcesses<1>[ShortNumber | 5]): <t> = 1.16471s, std = 0s, 1.16471s <= t <= 1.16471s (n=1)
Timer(TeamConstProcesses<1>[ShortNumber | 5]): <t> = 0.555342s, std = 0s, 0.555342s <= t <= 0.555342s (n=1)
Timer(TeamNewThreads<2>[ShortNumber | 5]): <t> = 147.058ms, std = 0ms, 147.058ms <= t <= 147.058ms (n=1)
Timer(TeamConstThreads<2>[ShortNumber | 5]): <t> = 0.315437s, std = 0s, 0.315437s <= t <= 0.315437s (n=1)
Timer(TeamPool<2>[ShortNumber | 5]): <t> = 0.280375s, std = 0s, 0.280375s <= t <= 0.280375s (n=1)
Timer(TeamNewProcesses<2>[ShortNumber | 5]): <t> = 0.602722s, std = 0s, 0.602722s <= t <= 0.602722s (n=1)
Timer(TeamConstProcesses<2>[ShortNumber | 5]): <t> = 0.340674s, std = 0s, 0.340674s <= t <= 0.340674s (n=1)
Timer(TeamNewThreads<3>[ShortNumber | 5]): <t> = 155.696ms, std = 0ms, 155.696ms <= t <= 155.696ms (n=1)
Timer(TeamConstThreads<3>[ShortNumber | 5]): <t> = 0.253622s, std = 0s, 0.253622s <= t <= 0.253622s (n=1)
Timer(TeamPool<3>[ShortNumber | 5]): <t> = 237.075ms, std = 0ms, 237.075ms <= t <= 237.075ms (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 5]): <t> = 0.574737s, std = 0s, 0.574737s <= t <= 0.574737s (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 5]): <t> = 244.771ms, std = 0ms, 244.771ms <= t <= 244.771ms (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 5]): <t> = 165.636ms, std = 0ms, 165.636ms <= t <= 165.636ms (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 5]): <t> = 236.924ms, std = 0ms, 236.924ms <= t <= 236.924ms (n=1)
Timer(TeamPool<4>[ShortNumber | 5]): <t> = 188.93ms, std = 0ms, 188.93ms <= t <= 188.93ms (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 5]): <t> = 0.433887s, std = 0s, 0.433887s <= t <= 0.433887s (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 5]): <t> = 229.556ms, std = 0ms, 229.556ms <= t <= 229.556ms (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 5]): <t> = 165.612ms, std = 0ms, 165.612ms <= t <= 165.612ms (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 5]): <t> = 189.653ms, std = 0ms, 189.653ms <= t <= 189.653ms (n=1)
Timer(TeamPool<7>[ShortNumber | 5]): <t> = 168.046ms, std = 0ms, 168.046ms <= t <= 168.046ms (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 5]): <t> = 0.392177s, std = 0s, 0.392177s <= t <= 0.392177s (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 5]): <t> = 196.319ms, std = 0ms, 196.319ms <= t <= 196.319ms (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 5]): <t> = 170.236ms, std = 0ms, 170.236ms <= t <= 170.236ms (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 5]): <t> = 185.558ms, std = 0ms, 185.558ms <= t <= 185.558ms (n=1)
Timer(TeamPool<10>[ShortNumber | 5]): <t> = 160.268ms, std = 0ms, 160.268ms <= t <= 160.268ms (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 5]): <t> = 0.392824s, std = 0s, 0.392824s <= t <= 0.392824s (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 5]): <t> = 190.621ms, std = 0ms, 190.621ms <= t <= 190.621ms (n=1)
Timer(TeamAsync<1>[ShortNumber | 5]): <t> = 172.136ms, std = 0ms, 172.136ms <= t <= 172.136ms (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 5]): <t> = 20.0658ms, std = 0ms, 20.0658ms <= t <= 20.0658ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 5]): <t> = 20.7739ms, std = 0ms, 20.7739ms <= t <= 20.7739ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 5]): <t> = 23.3849ms, std = 0ms, 23.3849ms <= t <= 23.3849ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 5]): <t> = 1.13732s, std = 0s, 1.13732s <= t <= 1.13732s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 5]): <t> = 0.55341s, std = 0s, 0.55341s <= t <= 0.55341s (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 5]): <t> = 15.5742ms, std = 0ms, 15.5742ms <= t <= 15.5742ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 5]): <t> = 13.8208ms, std = 0ms, 13.8208ms <= t <= 13.8208ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 5]): <t> = 10.44ms, std = 0ms, 10.44ms <= t <= 10.44ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 5]): <t> = 0.599469s, std = 0s, 0.599469s <= t <= 0.599469s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 5]): <t> = 0.316811s, std = 0s, 0.316811s <= t <= 0.316811s (n=1)
Timer(TeamNewThreadsX<3>[ShortNumber | 5]): <t> = 15.8684ms, std = 0ms, 15.8684ms <= t <= 15.8684ms (n=1)
Timer(TeamConstThreadsX<3>[ShortNumber | 5]): <t> = 10.7596ms, std = 0ms, 10.7596ms <= t <= 10.7596ms (n=1)
Timer(TeamPoolX<3>[ShortNumber | 5]): <t> = 8.58661ms, std = 0ms, 8.58661ms <= t <= 8.58661ms (n=1)
Timer(TeamNewProcessesX<3>[ShortNumber | 5]): <t> = 0.449475s, std = 0s, 0.449475s <= t <= 0.449475s (n=1)
Timer(TeamConstProcessesX<3>[ShortNumber | 5]): <t> = 242.752ms, std = 0ms, 242.752ms <= t <= 242.752ms (n=1)
Timer(TeamNewThreadsX<4>[ShortNumber | 5]): <t> = 18.2821ms, std = 0ms, 18.2821ms <= t <= 18.2821ms (n=1)
Timer(TeamConstThreadsX<4>[ShortNumber | 5]): <t> = 14.6833ms, std = 0ms, 14.6833ms <= t <= 14.6833ms (n=1)
Timer(TeamPoolX<4>[ShortNumber | 5]): <t> = 9.26437ms, std = 0ms, 9.26437ms <= t <= 9.26437ms (n=1)
Timer(TeamNewProcessesX<4>[ShortNumber | 5]): <t> = 0.431835s, std = 0s, 0.431835s <= t <= 0.431835s (n=1)
Timer(TeamConstProcessesX<4>[ShortNumber | 5]): <t> = 228.153ms, std = 0ms, 228.153ms <= t <= 228.153ms (n=1)
Timer(TeamNewThreadsX<7>[ShortNumber | 5]): <t> = 17.5958ms, std = 0ms, 17.5958ms <= t <= 17.5958ms (n=1)
Timer(TeamConstThreadsX<7>[ShortNumber | 5]): <t> = 8.33064ms, std = 0ms, 8.33064ms <= t <= 8.33064ms (n=1)
Timer(TeamPoolX<7>[ShortNumber | 5]): <t> = 8.3923ms, std = 0ms, 8.3923ms <= t <= 8.3923ms (n=1)
Timer(TeamNewProcessesX<7>[ShortNumber | 5]): <t> = 0.38396s, std = 0s, 0.38396s <= t <= 0.38396s (n=1)
Timer(TeamConstProcessesX<7>[ShortNumber | 5]): <t> = 195.37ms, std = 0ms, 195.37ms <= t <= 195.37ms (n=1)
Timer(TeamNewThreadsX<10>[ShortNumber | 5]): <t> = 19.1865ms, std = 0ms, 19.1865ms <= t <= 19.1865ms (n=1)
Timer(TeamConstThreadsX<10>[ShortNumber | 5]): <t> = 10.3415ms, std = 0ms, 10.3415ms <= t <= 10.3415ms (n=1)
Timer(TeamPoolX<10>[ShortNumber | 5]): <t> = 8.83384ms, std = 0ms, 8.83384ms <= t <= 8.83384ms (n=1)
Timer(TeamNewProcessesX<10>[ShortNumber | 5]): <t> = 0.386322s, std = 0s, 0.386322s <= t <= 0.386322s (n=1)
Timer(TeamConstProcessesX<10>[ShortNumber | 5]): <t> = 180.113ms, std = 0ms, 180.113ms <= t <= 180.113ms (n=1)
Timer(TeamAsyncX<1>[ShortNumber | 5]): <t> = 21.6404ms, std = 0ms, 21.6404ms <= t <= 21.6404ms (n=1)
Timer(CalcCollatzSoloTimer): <t> = 1.18844ms, std = 0.710006ms, 0.132171ms <= t <= 3.05318ms (n=2377)
Timer(TeamSolo<1>[ShortNumber | 23]): <t> = 2.82781s, std = 0s, 2.82781s <= t <= 2.82781s (n=1)
Timer(TeamNewThreads<1>[ShortNumber | 23]): <t> = 0.756987s, std = 0s, 0.756987s <= t <= 0.756987s (n=1)
Timer(TeamConstThreads<1>[ShortNumber | 23]): <t> = 2.83878s, std = 0s, 2.83878s <= t <= 2.83878s (n=1)
Timer(TeamPool<1>[ShortNumber | 23]): <t> = 2.86711s, std = 0s, 2.86711s <= t <= 2.86711s (n=1)
Timer(TeamNewProcesses<1>[ShortNumber | 23]): <t> = 5.28218s, std = 0s, 5.28218s <= t <= 5.28218s (n=1)
Timer(TeamConstProcesses<1>[ShortNumber | 23]): <t> = 2.81476s, std = 0s, 2.81476s <= t <= 2.81476s (n=1)
Timer(TeamNewThreads<2>[ShortNumber | 23]): <t> = 0.739563s, std = 0s, 0.739563s <= t <= 0.739563s (n=1)
Timer(TeamConstThreads<2>[ShortNumber | 23]): <t> = 1.59328s, std = 0s, 1.59328s <= t <= 1.59328s (n=1)
Timer(TeamPool<2>[ShortNumber | 23]): <t> = 1.54633s, std = 0s, 1.54633s <= t <= 1.54633s (n=1)
Timer(TeamNewProcesses<2>[ShortNumber | 23]): <t> = 2.96315s, std = 0s, 2.96315s <= t <= 2.96315s (n=1)
Timer(TeamConstProcesses<2>[ShortNumber | 23]): <t> = 1.70915s, std = 0s, 1.70915s <= t <= 1.70915s (n=1)
Timer(TeamNewThreads<3>[ShortNumber | 23]): <t> = 0.847621s, std = 0s, 0.847621s <= t <= 0.847621s (n=1)
Timer(TeamConstThreads<3>[ShortNumber | 23]): <t> = 1.28186s, std = 0s, 1.28186s <= t <= 1.28186s (n=1)
Timer(TeamPool<3>[ShortNumber | 23]): <t> = 1.2149s, std = 0s, 1.2149s <= t <= 1.2149s (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 23]): <t> = 2.25122s, std = 0s, 2.25122s <= t <= 2.25122s (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 23]): <t> = 1.21378s, std = 0s, 1.21378s <= t <= 1.21378s (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 23]): <t> = 0.874163s, std = 0s, 0.874163s <= t <= 0.874163s (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 23]): <t> = 1.21333s, std = 0s, 1.21333s <= t <= 1.21333s (n=1)
Timer(TeamPool<4>[ShortNumber | 23]): <t> = 0.989899s, std = 0s, 0.989899s <= t <= 0.989899s (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 23]): <t> = 1.96594s, std = 0s, 1.96594s <= t <= 1.96594s (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 23]): <t> = 1.12929s, std = 0s, 1.12929s <= t <= 1.12929s (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 23]): <t> = 0.856542s, std = 0s, 0.856542s <= t <= 0.856542s (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 23]): <t> = 0.91895s, std = 0s, 0.91895s <= t <= 0.91895s (n=1)
Timer(TeamPool<7>[ShortNumber | 23]): <t> = 0.863141s, std = 0s, 0.863141s <= t <= 0.863141s (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 23]): <t> = 1.70345s, std = 0s, 1.70345s <= t <= 1.70345s (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 23]): <t> = 0.969546s, std = 0s, 0.969546s <= t <= 0.969546s (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 23]): <t> = 0.871012s, std = 0s, 0.871012s <= t <= 0.871012s (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 23]): <t> = 0.929895s, std = 0s, 0.929895s <= t <= 0.929895s (n=1)
Timer(TeamPool<10>[ShortNumber | 23]): <t> = 0.821683s, std = 0s, 0.821683s <= t <= 0.821683s (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 23]): <t> = 1.7079s, std = 0s, 1.7079s <= t <= 1.7079s (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 23]): <t> = 0.888225s, std = 0s, 0.888225s <= t <= 0.888225s (n=1)
Timer(TeamAsync<1>[ShortNumber | 23]): <t> = 0.875936s, std = 0s, 0.875936s <= t <= 0.875936s (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 23]): <t> = 94.9337ms, std = 0ms, 94.9337ms <= t <= 94.9337ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 23]): <t> = 107.601ms, std = 0ms, 107.601ms <= t <= 107.601ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 23]): <t> = 105.326ms, std = 0ms, 105.326ms <= t <= 105.326ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 23]): <t> = 5.3617s, std = 0s, 5.3617s <= t <= 5.3617s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 23]): <t> = 2.81567s, std = 0s, 2.81567s <= t <= 2.81567s (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 23]): <t> = 75.7482ms, std = 0ms, 75.7482ms <= t <= 75.7482ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 23]): <t> = 82.4097ms, std = 0ms, 82.4097ms <= t <= 82.4097ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 23]): <t> = 57.8991ms, std = 0ms, 57.8991ms <= t <= 57.8991ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 23]): <t> = 2.84961s, std = 0s, 2.84961s <= t <= 2.84961s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 23]): <t> = 1.63995s, std = 0s, 1.63995s <= t <= 1.63995s (n=1)
Timer(TeamNewThreadsX<3>[ShortNumber | 23]): <t> = 74.3933ms, std = 0ms, 74.3933ms <= t <= 74.3933ms (n=1)
Timer(TeamConstThreadsX<3>[ShortNumber | 23]): <t> = 59.6007ms, std = 0ms, 59.6007ms <= t <= 59.6007ms (n=1)
Timer(TeamPoolX<3>[ShortNumber | 23]): <t> = 55.469ms, std = 0ms, 55.469ms <= t <= 55.469ms (n=1)
Timer(TeamNewProcessesX<3>[ShortNumber | 23]): <t> = 2.33062s, std = 0s, 2.33062s <= t <= 2.33062s (n=1)
Timer(TeamConstProcessesX<3>[ShortNumber | 23]): <t> = 1.21894s, std = 0s, 1.21894s <= t <= 1.21894s (n=1)
Timer(TeamNewThreadsX<4>[ShortNumber | 23]): <t> = 84.9517ms, std = 0ms, 84.9517ms <= t <= 84.9517ms (n=1)
Timer(TeamConstThreadsX<4>[ShortNumber | 23]): <t> = 79.1066ms, std = 0ms, 79.1066ms <= t <= 79.1066ms (n=1)
Timer(TeamPoolX<4>[ShortNumber | 23]): <t> = 49.0765ms, std = 0ms, 49.0765ms <= t <= 49.0765ms (n=1)
Timer(TeamNewProcessesX<4>[ShortNumber | 23]): <t> = 2.0651s, std = 0s, 2.0651s <= t <= 2.0651s (n=1)
Timer(TeamConstProcessesX<4>[ShortNumber | 23]): <t> = 1.1984s, std = 0s, 1.1984s <= t <= 1.1984s (n=1)
Timer(TeamNewThreadsX<7>[ShortNumber | 23]): <t> = 75.2821ms, std = 0ms, 75.2821ms <= t <= 75.2821ms (n=1)
Timer(TeamConstThreadsX<7>[ShortNumber | 23]): <t> = 41.7718ms, std = 0ms, 41.7718ms <= t <= 41.7718ms (n=1)
Timer(TeamPoolX<7>[ShortNumber | 23]): <t> = 44.916ms, std = 0ms, 44.916ms <= t <= 44.916ms (n=1)
Timer(TeamNewProcessesX<7>[ShortNumber | 23]): <t> = 1.89484s, std = 0s, 1.89484s <= t <= 1.89484s (n=1)
Timer(TeamConstProcessesX<7>[ShortNumber | 23]): <t> = 0.926476s, std = 0s, 0.926476s <= t <= 0.926476s (n=1)
Timer(TeamNewThreadsX<10>[ShortNumber | 23]): <t> = 80.9295ms, std = 0ms, 80.9295ms <= t <= 80.9295ms (n=1)
Timer(TeamConstThreadsX<10>[ShortNumber | 23]): <t> = 54.0081ms, std = 0ms, 54.0081ms <= t <= 54.0081ms (n=1)
Timer(TeamPoolX<10>[ShortNumber | 23]): <t> = 45.8482ms, std = 0ms, 45.8482ms <= t <= 45.8482ms (n=1)
Timer(TeamNewProcessesX<10>[ShortNumber | 23]): <t> = 1.85142s, std = 0s, 1.85142s <= t <= 1.85142s (n=1)
Timer(TeamConstProcessesX<10>[ShortNumber | 23]): <t> = 0.868297s, std = 0s, 0.868297s <= t <= 0.868297s (n=1)
Timer(TeamAsyncX<1>[ShortNumber | 23]): <t> = 88.2934ms, std = 0ms, 88.2934ms <= t <= 88.2934ms (n=1)
Timer(CalcCollatzSoloTimer): <t> = 1.62652ms, std = 0.775736ms, 1.01841ms <= t <= 2.94992ms (n=4)
Timer(TeamSolo<1>[LongNumber | 2]): <t> = 6.56464ms, std = 0ms, 6.56464ms <= t <= 6.56464ms (n=1)
Timer(TeamNewThreads<1>[LongNumber | 2]): <t> = 3.04758ms, std = 0ms, 3.04758ms <= t <= 3.04758ms (n=1)
Timer(TeamConstThreads<1>[LongNumber | 2]): <t> = 6.66212ms, std = 0ms, 6.66212ms <= t <= 6.66212ms (n=1)
Timer(TeamPool<1>[LongNumber | 2]): <t> = 6.84457ms, std = 0ms, 6.84457ms <= t <= 6.84457ms (n=1)
Timer(TeamNewProcesses<1>[LongNumber | 2]): <t> = 12.5695ms, std = 0ms, 12.5695ms <= t <= 12.5695ms (n=1)
Timer(TeamConstProcesses<1>[LongNumber | 2]): <t> = 7.86955ms, std = 0ms, 7.86955ms <= t <= 7.86955ms (n=1)
Timer(TeamNewThreads<2>[LongNumber | 2]): <t> = 3.1608ms, std = 0ms, 3.1608ms <= t <= 3.1608ms (n=1)
Timer(TeamConstThreads<2>[LongNumber | 2]): <t> = 4.45214ms, std = 0ms, 4.45214ms <= t <= 4.45214ms (n=1)
Timer(TeamPool<2>[LongNumber | 2]): <t> = 3.80633ms, std = 0ms, 3.80633ms <= t <= 3.80633ms (n=1)
Timer(TeamNewProcesses<2>[LongNumber | 2]): <t> = 7.63289ms, std = 0ms, 7.63289ms <= t <= 7.63289ms (n=1)
Timer(TeamConstProcesses<2>[LongNumber | 2]): <t> = 6.37038ms, std = 0ms, 6.37038ms <= t <= 6.37038ms (n=1)
Timer(TeamNewThreads<3>[LongNumber | 2]): <t> = 3.10255ms, std = 0ms, 3.10255ms <= t <= 3.10255ms (n=1)
Timer(TeamConstThreads<3>[LongNumber | 2]): <t> = 3.15767ms, std = 0ms, 3.15767ms <= t <= 3.15767ms (n=1)
Timer(TeamPool<3>[LongNumber | 2]): <t> = 3.17909ms, std = 0ms, 3.17909ms <= t <= 3.17909ms (n=1)
Timer(TeamNewProcesses<3>[LongNumber | 2]): <t> = 5.30047ms, std = 0ms, 5.30047ms <= t <= 5.30047ms (n=1)
Timer(TeamConstProcesses<3>[LongNumber | 2]): <t> = 4.86178ms, std = 0ms, 4.86178ms <= t <= 4.86178ms (n=1)
Timer(TeamNewThreads<4>[LongNumber | 2]): <t> = 3.14619ms, std = 0ms, 3.14619ms <= t <= 3.14619ms (n=1)
Timer(TeamConstThreads<4>[LongNumber | 2]): <t> = 3.09836ms, std = 0ms, 3.09836ms <= t <= 3.09836ms (n=1)
Timer(TeamPool<4>[LongNumber | 2]): <t> = 3.18256ms, std = 0ms, 3.18256ms <= t <= 3.18256ms (n=1)
Timer(TeamNewProcesses<4>[LongNumber | 2]): <t> = 4.94581ms, std = 0ms, 4.94581ms <= t <= 4.94581ms (n=1)
Timer(TeamConstProcesses<4>[LongNumber | 2]): <t> = 4.85835ms, std = 0ms, 4.85835ms <= t <= 4.85835ms (n=1)
Timer(TeamNewThreads<7>[LongNumber | 2]): <t> = 3.12972ms, std = 0ms, 3.12972ms <= t <= 3.12972ms (n=1)
Timer(TeamConstThreads<7>[LongNumber | 2]): <t> = 3.18549ms, std = 0ms, 3.18549ms <= t <= 3.18549ms (n=1)
