Timer(TeamPool<3>[ShortNumber | 2]): <t> = 96.1487ms, std = 0ms, 96.1487ms <= t <= 96.1487ms (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 2]): <t> = 0.907617s, std = 0s, 0.907617s <= t <= 0.907617s (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 2]): <t> = 104.094ms, std = 0ms, 104.094ms <= t <= 104.094ms (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 2]): <t> = 25.1769ms, std = 0ms, 25.1769ms <= t <= 25.1769ms (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 2]): <t> = 84.7951ms, std = 0ms, 84.7951ms <= t <= 84.7951ms (n=1)
Timer(TeamPool<4>[ShortNumber | 2]): <t> = 77.4628ms, std = 0ms, 77.4628ms <= t <= 77.4628ms (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 2]): <t> = 0.674682s, std = 0s, 0.674682s <= t <= 0.674682s (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 2]): <t> = 87.2594ms, std = 0ms, 87.2594ms <= t <= 87.2594ms (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 2]): <t> = 24.5915ms, std = 0ms, 24.5915ms <= t <= 24.5915ms (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 2]): <t> = 54.4227ms, std = 0ms, 54.4227ms <= t <= 54.4227ms (n=1)
Timer(TeamPool<7>[ShortNumber | 2]): <t> = 47.8325ms, std = 0ms, 47.8325ms <= t <= 47.8325ms (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 2]): <t> = 0.664993s, std = 0s, 0.664993s <= t <= 0.664993s (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 2]): <t> = 65.1363ms, std = 0ms, 65.1363ms <= t <= 65.1363ms (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 2]): <t> = 24.8656ms, std = 0ms, 24.8656ms <= t <= 24.8656ms (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 2]): <t> = 40.9135ms, std = 0ms, 40.9135ms <= t <= 40.9135ms (n=1)
Timer(TeamPool<10>[ShortNumber | 2]): <t> = 39.9743ms, std = 0ms, 39.9743ms <= t <= 39.9743ms (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 2]): <t> = 0.651082s, std = 0s, 0.651082s <= t <= 0.651082s (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 2]): <t> = 58.547ms, std = 0ms, 58.547ms <= t <= 58.547ms (n=1)
Timer(TeamAsync<1>[ShortNumber | 2]): <t> = 20.7653ms, std = 0ms, 20.7653ms <= t <= 20.7653ms (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 2]): <t> = 19.7355ms, std = 0ms, 19.7355ms <= t <= 19.7355ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 2]): <t> = 15.1312ms, std = 0ms, 15.1312ms <= t <= 15.1312ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 2]): <t> = 23.1296ms, std = 0ms, 23.1296ms <= t <= 23.1296ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 2]): <t> = 3.0186s, std = 0s, 3.0186s <= t <= 3.0186s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 2]): <t> = 0.299224s, std = 0s, 0.299224s <= t <= 0.299224s (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 2]): <t> = 22.8488ms, std = 0ms, 22.8488ms <= t <= 22.8488ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 2]): <t> = 19.5787ms, std = 0ms, 19.5787ms <= t <= 19.5787ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 2]): <t> = 20.1528ms, std = 0ms, 20.1528ms <= t <= 20.1528ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 2]): <t> = 1.45959s, std = 0s, 1.45959s <= t <= 1.45959s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 2]): <t> = 183.463ms, std = 0ms, 183.463ms <= t <= 183.463ms (n=1)
Timer(TeamNewThreadsX<3>[ShortNumber | 2]): <t> = 38.6234ms, std = 0ms, 38.6234ms <= t <= 38.6234ms (n=1)
Timer(TeamConstThreadsX<3>[ShortNumber | 2]): <t> = 15.5663ms, std = 0ms, 15.5663ms <= t <= 15.5663ms (n=1)
Timer(TeamPoolX<3>[ShortNumber | 2]): <t> = 10.9121ms, std = 0ms, 10.9121ms <= t <= 10.9121ms (n=1)
Timer(TeamNewProcessesX<3>[ShortNumber | 2]): <t> = 1.15726s, std = 0s, 1.15726s <= t <= 1.15726s (n=1)
Timer(TeamConstProcessesX<3>[ShortNumber | 2]): <t> = 112.921ms, std = 0ms, 112.921ms <= t <= 112.921ms (n=1)
Timer(TeamNewThreadsX<4>[ShortNumber | 2]): <t> = 16.4138ms, std = 0ms, 16.4138ms <= t <= 16.4138ms (n=1)
Timer(TeamConstThreadsX<4>[ShortNumber | 2]): <t> = 12.7694ms, std = 0ms, 12.7694ms <= t <= 12.7694ms (n=1)
Timer(TeamPoolX<4>[ShortNumber | 2]): <t> = 8.10522ms, std = 0ms, 8.10522ms <= t <= 8.10522ms (n=1)
Timer(TeamNewProcessesX<4>[ShortNumber | 2]): <t> = 1.0419s, std = 0s, 1.0419s <= t <= 1.0419s (n=1)
Timer(TeamConstProcessesX<4>[ShortNumber | 2]): <t> = 103.331ms, std = 0ms, 103.331ms <= t <= 103.331ms (n=1)
Timer(TeamNewThreadsX<7>[ShortNumber | 2]): <t> = 26.4507ms, std = 0ms, 26.4507ms <= t <= 26.4507ms (n=1)
Timer(TeamConstThreadsX<7>[ShortNumber | 2]): <t> = 14.8015ms, std = 0ms, 14.8015ms <= t <= 14.8015ms (n=1)
Timer(TeamPoolX<7>[ShortNumber | 2]): <t> = 11.529ms, std = 0ms, 11.529ms <= t <= 11.529ms (n=1)
Timer(TeamNewProcessesX<7>[ShortNumber | 2]): <t> = 1.07263s, std = 0s, 1.07263s <= t <= 1.07263s (n=1)
Timer(TeamConstProcessesX<7>[ShortNumber | 2]): <t> = 76.7814ms, std = 0ms, 76.7814ms <= t <= 76.7814ms (n=1)
Timer(TeamNewThreadsX<10>[ShortNumber | 2]): <t> = 15.989ms, std = 0ms, 15.989ms <= t <= 15.989ms (n=1)
Timer(TeamConstThreadsX<10>[ShortNumber | 2]): <t> = 13.1001ms, std = 0ms, 13.1001ms <= t <= 13.1001ms (n=1)
Timer(TeamPoolX<10>[ShortNumber | 2]): <t> = 10.3753ms, std = 0ms, 10.3753ms <= t <= 10.3753ms (n=1)
Timer(TeamNewProcessesX<10>[ShortNumber | 2]): <t> = 0.93531s, std = 0s, 0.93531s <= t <= 0.93531s (n=1)
Timer(TeamConstProcessesX<10>[ShortNumber | 2]): <t> = 74.4688ms, std = 0ms, 74.4688ms <= t <= 74.4688ms (n=1)
Timer(TeamAsyncX<1>[ShortNumber | 2]): <t> = 16.5817ms, std = 0ms, 16.5817ms <= t <= 16.5817ms (n=1)
Timer(CalcCollatzSoloTimer): <t> = 0.940844ms, std = 0.654354ms, 0.091165ms <= t <= 2.40127ms (n=595)
Timer(TeamSolo<1>[ShortNumber | 5]): <t> = 0.560654s, std = 0s, 0.560654s <= t <= 0.560654s (n=1)
Timer(TeamNewThreads<1>[ShortNumber | 5]): <t> = 40.6838ms, std = 0ms, 40.6838ms <= t <= 40.6838ms (n=1)
Timer(TeamConstThreads<1>[ShortNumber | 5]): <t> = 0.577079s, std = 0s, 0.577079s <= t <= 0.577079s (n=1)
Timer(TeamPool<1>[ShortNumber | 5]): <t> = 0.577094s, std = 0s, 0.577094s <= t <= 0.577094s (n=1)
Timer(TeamNewProcesses<1>[ShortNumber | 5]): <t> = 4.72085s, std = 0s, 4.72085s <= t <= 4.72085s (n=1)
Timer(TeamConstProcesses<1>[ShortNumber | 5]): <t> = 0.588746s, std = 0s, 0.588746s <= t <= 0.588746s (n=1)
Timer(TeamNewThreads<2>[ShortNumber | 5]): <t> = 38.9913ms, std = 0ms, 38.9913ms <= t <= 38.9913ms (n=1)
Timer(TeamConstThreads<2>[ShortNumber | 5]): <t> = 0.316612s, std = 0s, 0.316612s <= t <= 0.316612s (n=1)
Timer(TeamPool<2>[ShortNumber | 5]): <t> = 0.30119s, std = 0s, 0.30119s <= t <= 0.30119s (n=1)
Timer(TeamNewProcesses<2>[ShortNumber | 5]): <t> = 2.7223s, std = 0s, 2.7223s <= t <= 2.7223s (n=1)
Timer(TeamConstProcesses<2>[ShortNumber | 5]): <t> = 0.33452s, std = 0s, 0.33452s <= t <= 0.33452s (n=1)
Timer(TeamNewThreads<3>[ShortNumber | 5]): <t> = 43.0181ms, std = 0ms, 43.0181ms <= t <= 43.0181ms (n=1)
Timer(TeamConstThreads<3>[ShortNumber | 5]): <t> = 206.083ms, std = 0ms, 206.083ms <= t <= 206.083ms (n=1)
Timer(TeamPool<3>[ShortNumber | 5]): <t> = 210.667ms, std = 0ms, 210.667ms <= t <= 210.667ms (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 5]): <t> = 2.00281s, std = 0s, 2.00281s <= t <= 2.00281s (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 5]): <t> = 204.905ms, std = 0ms, 204.905ms <= t <= 204.905ms (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 5]): <t> = 42.4615ms, std = 0ms, 42.4615ms <= t <= 42.4615ms (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 5]): <t> = 183.357ms, std = 0ms, 183.357ms <= t <= 183.357ms (n=1)
Timer(TeamPool<4>[ShortNumber | 5]): <t> = 159.149ms, std = 0ms, 159.149ms <= t <= 159.149ms (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 5]): <t> = 1.77631s, std = 0s, 1.77631s <= t <= 1.77631s (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 5]): <t> = 192.226ms, std = 0ms, 192.226ms <= t <= 192.226ms (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 5]): <t> = 38.9527ms, std = 0ms, 38.9527ms <= t <= 38.9527ms (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 5]): <t> = 115.031ms, std = 0ms, 115.031ms <= t <= 115.031ms (n=1)
Timer(TeamPool<7>[ShortNumber | 5]): <t> = 97.9243ms, std = 0ms, 97.9243ms <= t <= 97.9243ms (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 5]): <t> = 1.75425s, std = 0s, 1.75425s <= t <= 1.75425s (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 5]): <t> = 129.139ms, std = 0ms, 129.139ms <= t <= 129.139ms (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 5]): <t> = 38.9146ms, std = 0ms, 38.9146ms <= t <= 38.9146ms (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 5]): <t> = 72.8596ms, std = 0ms, 72.8596ms <= t <= 72.8596ms (n=1)
Timer(TeamPool<10>[ShortNumber | 5]): <t> = 74.0891ms, std = 0ms, 74.0891ms <= t <= 74.0891ms (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 5]): <t> = 1.72934s, std = 0s, 1.72934s <= t <= 1.72934s (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 5]): <t> = 122.384ms, std = 0ms, 122.384ms <= t <= 122.384ms (n=1)
Timer(TeamAsync<1>[ShortNumber | 5]): <t> = 44.1234ms, std = 0ms, 44.1234ms <= t <= 44.1234ms (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 5]): <t> = 20.1102ms, std = 0ms, 20.1102ms <= t <= 20.1102ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 5]): <t> = 17.209ms, std = 0ms, 17.209ms <= t <= 17.209ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 5]): <t> = 33.1719ms, std = 0ms, 33.1719ms <= t <= 33.1719ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 5]): <t> = 6.19126s, std = 0s, 6.19126s <= t <= 6.19126s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 5]): <t> = 0.700655s, std = 0s, 0.700655s <= t <= 0.700655s (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 5]): <t> = 40.2421ms, std = 0ms, 40.2421ms <= t <= 40.2421ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 5]): <t> = 17.8558ms, std = 0ms, 17.8558ms <= t <= 17.8558ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 5]): <t> = 20.71ms, std = 0ms, 20.71ms <= t <= 20.71ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 5]): <t> = 2.89637s, std = 0s, 2.89637s <= t <= 2.89637s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 5]): <t> = 0.379318s, std = 0s, 0.379318s <= t <= 0.379318s (n=1)
Timer(TeamNewThreadsX<3>[ShortNumber | 5]): <t> = 36.7215ms, std = 0ms, 36.7215ms <= t <= 36.7215ms (n=1)
Timer(TeamConstThreadsX<3>[ShortNumber | 5]): <t> = 18.8676ms, std = 0ms, 18.8676ms <= t <= 18.8676ms (n=1)
Timer(TeamPoolX<3>[ShortNumber | 5]): <t> = 19.7884ms, std = 0ms, 19.7884ms <= t <= 19.7884ms (n=1)
Timer(TeamNewProcessesX<3>[ShortNumber | 5]): <t> = 1.93367s, std = 0s, 1.93367s <= t <= 1.93367s (n=1)
Timer(TeamConstProcessesX<3>[ShortNumber | 5]): <t> = 247.877ms, std = 0ms, 247.877ms <= t <= 247.877ms (n=1)
Timer(TeamNewThreadsX<4>[ShortNumber | 5]): <t> = 35.5548ms, std = 0ms, 35.5548ms <= t <= 35.5548ms (n=1)
Timer(TeamConstThreadsX<4>[ShortNumber | 5]): <t> = 21.7534ms, std = 0ms, 21.7534ms <= t <= 21.7534ms (n=1)
Timer(TeamPoolX<4>[ShortNumber | 5]): <t> = 19.451ms, std = 0ms, 19.451ms <= t <= 19.451ms (n=1)
Timer(TeamNewProcessesX<4>[ShortNumber | 5]): <t> = 1.78596s, std = 0s, 1.78596s <= t <= 1.78596s (n=1)
Timer(TeamConstProcessesX<4>[ShortNumber | 5]): <t> = 207.141ms, std = 0ms, 207.141ms <= t <= 207.141ms (n=1)
Timer(TeamNewThreadsX<7>[ShortNumber | 5]): <t> = 36.3746ms, std = 0ms, 36.3746ms <= t <= 36.3746ms (n=1)
Timer(TeamConstThreadsX<7>[ShortNumber | 5]): <t> = 16.8528ms, std = 0ms, 16.8528ms <= t <= 16.8528ms (n=1)
Timer(TeamPoolX<7>[ShortNumber | 5]): <t> = 12.8478ms, std = 0ms, 12.8478ms <= t <= 12.8478ms (n=1)
Timer(TeamNewProcessesX<7>[ShortNumber | 5]): <t> = 1.94726s, std = 0s, 1.94726s <= t <= 1.94726s (n=1)
Timer(TeamConstProcessesX<7>[ShortNumber | 5]): <t> = 142.539ms, std = 0ms, 142.539ms <= t <= 142.539ms (n=1)
Timer(TeamNewThreadsX<10>[ShortNumber | 5]): <t> = 29.7398ms, std = 0ms, 29.7398ms <= t <= 29.7398ms (n=1)
Timer(TeamConstThreadsX<10>[ShortNumber | 5]): <t> = 13.0796ms, std = 0ms, 13.0796ms <= t <= 13.0796ms (n=1)
Timer(TeamPoolX<10>[ShortNumber | 5]): <t> = 15.9919ms, std = 0ms, 15.9919ms <= t <= 15.9919ms (n=1)
Timer(TeamNewProcessesX<10>[ShortNumber | 5]): <t> = 1.92006s, std = 0s, 1.92006s <= t <= 1.92006s (n=1)
Timer(TeamConstProcessesX<10>[ShortNumber | 5]): <t> = 118.792ms, std = 0ms, 118.792ms <= t <= 118.792ms (n=1)
Timer(TeamAsyncX<1>[ShortNumber | 5]): <t> = 29.7323ms, std = 0ms, 29.7323ms <= t <= 29.7323ms (n=1)
Timer(CalcCollatzSoloTimer): <t> = 1.19341ms, std = 0.721458ms, 0.098273ms <= t <= 3.62619ms (n=2377)
Timer(TeamSolo<1>[ShortNumber | 23]): <t> = 2.83927s, std = 0s, 2.83927s <= t <= 2.83927s (n=1)
Timer(TeamNewThreads<1>[ShortNumber | 23]): <t> = 139.595ms, std = 0ms, 139.595ms <= t <= 139.595ms (n=1)
Timer(TeamConstThreads<1>[ShortNumber | 23]): <t> = 2.92524s, std = 0s, 2.92524s <= t <= 2.92524s (n=1)
Timer(TeamPool<1>[ShortNumber | 23]): <t> = 2.89182s, std = 0s, 2.89182s <= t <= 2.89182s (n=1)
Timer(TeamNewProcesses<1>[ShortNumber | 23]): <t> = 23.8576s, std = 0s, 23.8576s <= t <= 23.8576s (n=1)
Timer(TeamConstProcesses<1>[ShortNumber | 23]): <t> = 2.89256s, std = 0s, 2.89256s <= t <= 2.89256s (n=1)
Timer(TeamNewThreads<2>[ShortNumber | 23]): <t> = 145.337ms, std = 0ms, 145.337ms <= t <= 145.337ms (n=1)
Timer(TeamConstThreads<2>[ShortNumber | 23]): <t> = 1.61126s, std = 0s, 1.61126s <= t <= 1.61126s (n=1)
Timer(TeamPool<2>[ShortNumber | 23]): <t> = 1.53945s, std = 0s, 1.53945s <= t <= 1.53945s (n=1)
Timer(TeamNewProcesses<2>[ShortNumber | 23]): <t> = 10.9105s, std = 0s, 10.9105s <= t <= 10.9105s (n=1)
Timer(TeamConstProcesses<2>[ShortNumber | 23]): <t> = 1.57465s, std = 0s, 1.57465s <= t <= 1.57465s (n=1)
Timer(TeamNewThreads<3>[ShortNumber | 23]): <t> = 159.269ms, std = 0ms, 159.269ms <= t <= 159.269ms (n=1)
Timer(TeamConstThreads<3>[ShortNumber | 23]): <t> = 0.991005s, std = 0s, 0.991005s <= t <= 0.991005s (n=1)
Timer(TeamPool<3>[ShortNumber | 23]): <t> = 0.993099s, std = 0s, 0.993099s <= t <= 0.993099s (n=1)
Timer(TeamNewProcesses<3>[ShortNumber | 23]): <t> = 8.3832s, std = 0s, 8.3832s <= t <= 8.3832s (n=1)
Timer(TeamConstProcesses<3>[ShortNumber | 23]): <t> = 1.05171s, std = 0s, 1.05171s <= t <= 1.05171s (n=1)
Timer(TeamNewThreads<4>[ShortNumber | 23]): <t> = 144.482ms, std = 0ms, 144.482ms <= t <= 144.482ms (n=1)
Timer(TeamConstThreads<4>[ShortNumber | 23]): <t> = 0.901818s, std = 0s, 0.901818s <= t <= 0.901818s (n=1)
Timer(TeamPool<4>[ShortNumber | 23]): <t> = 0.745987s, std = 0s, 0.745987s <= t <= 0.745987s (n=1)
Timer(TeamNewProcesses<4>[ShortNumber | 23]): <t> = 6.99801s, std = 0s, 6.99801s <= t <= 6.99801s (n=1)
Timer(TeamConstProcesses<4>[ShortNumber | 23]): <t> = 0.900857s, std = 0s, 0.900857s <= t <= 0.900857s (n=1)
Timer(TeamNewThreads<7>[ShortNumber | 23]): <t> = 143.463ms, std = 0ms, 143.463ms <= t <= 143.463ms (n=1)
Timer(TeamConstThreads<7>[ShortNumber | 23]): <t> = 0.482911s, std = 0s, 0.482911s <= t <= 0.482911s (n=1)
Timer(TeamPool<7>[ShortNumber | 23]): <t> = 0.446417s, std = 0s, 0.446417s <= t <= 0.446417s (n=1)
Timer(TeamNewProcesses<7>[ShortNumber | 23]): <t> = 7.09087s, std = 0s, 7.09087s <= t <= 7.09087s (n=1)
Timer(TeamConstProcesses<7>[ShortNumber | 23]): <t> = 0.459066s, std = 0s, 0.459066s <= t <= 0.459066s (n=1)
Timer(TeamNewThreads<10>[ShortNumber | 23]): <t> = 146.797ms, std = 0ms, 146.797ms <= t <= 146.797ms (n=1)
Timer(TeamConstThreads<10>[ShortNumber | 23]): <t> = 0.357634s, std = 0s, 0.357634s <= t <= 0.357634s (n=1)
Timer(TeamPool<10>[ShortNumber | 23]): <t> = 0.329229s, std = 0s, 0.329229s <= t <= 0.329229s (n=1)
Timer(TeamNewProcesses<10>[ShortNumber | 23]): <t> = 7.09504s, std = 0s, 7.09504s <= t <= 7.09504s (n=1)
Timer(TeamConstProcesses<10>[ShortNumber | 23]): <t> = 0.375098s, std = 0s, 0.375098s <= t <= 0.375098s (n=1)
Timer(TeamAsync<1>[ShortNumber | 23]): <t> = 146.962ms, std = 0ms, 146.962ms <= t <= 146.962ms (n=1)
Timer(TeamNewThreadsX<1>[ShortNumber | 23]): <t> = 201.66ms, std = 0ms, 201.66ms <= t <= 201.66ms (n=1)
Timer(TeamConstThreadsX<1>[ShortNumber | 23]): <t> = 111.374ms, std = 0ms, 111.374ms <= t <= 111.374ms (n=1)
Timer(TeamPoolX<1>[ShortNumber | 23]): <t> = 129.295ms, std = 0ms, 129.295ms <= t <= 129.295ms (n=1)
Timer(TeamNewProcessesX<1>[ShortNumber | 23]): <t> = 27.6045s, std = 0s, 27.6045s <= t <= 27.6045s (n=1)
Timer(TeamConstProcessesX<1>[ShortNumber | 23]): <t> = 3.32122s, std = 0s, 3.32122s <= t <= 3.32122s (n=1)
Timer(TeamNewThreadsX<2>[ShortNumber | 23]): <t> = 202.885ms, std = 0ms, 202.885ms <= t <= 202.885ms (n=1)
Timer(TeamConstThreadsX<2>[ShortNumber | 23]): <t> = 101.527ms, std = 0ms, 101.527ms <= t <= 101.527ms (n=1)
Timer(TeamPoolX<2>[ShortNumber | 23]): <t> = 86.1541ms, std = 0ms, 86.1541ms <= t <= 86.1541ms (n=1)
Timer(TeamNewProcessesX<2>[ShortNumber | 23]): <t> = 13.0675s, std = 0s, 13.0675s <= t <= 13.0675s (n=1)
Timer(TeamConstProcessesX<2>[ShortNumber | 23]): <t> = 1.86492s, std = 0s, 1.86492s <= t <= 1.86492s (n=1)
